startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_right_web_site_url,startup_valid_web_site_url,startup_linkedin_url,startup_facebook_url,startup_instagram_url,startup_phone,startup_email,startup_address,startup_phrasechoc,error
"Greenmetrics lève 1,8 million d’euros","1,8 millions d'euros",08/12/2021,https://www.jaimelesstartups.fr/news/greenmetrics-leve-18-million-deuros/,"Levée de fonds : 1,8 millions d'euros",Fondateurs : Nicholas Mouret,Nombre d'employés : 10,https://greenmetrics.io/?utm_source=JaimeLesStartups,https://greenmetrics.io/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/greenmetrics-sas/,,,,,,"GREENMETRICS LÈVE 1,8 MILLION D’EUROS POUR DÉVELOPPER SA VERTICALE NUMÉRIQUE ET S’OUVRIR À L’INTERNATIONAL","Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55cd94365793 <unknown>
#1 0x55cd940591c6 <unknown>
#2 0x55cd940511e3 <unknown>
#3 0x55cd940411cb <unknown>
#4 0x55cd94042625 <unknown>
#5 0x55cd940414e5 <unknown>
#6 0x55cd940403e9 <unknown>
#7 0x55cd94040274 <unknown>
#8 0x55cd9403ecf4 <unknown>
#9 0x55cd9403f28a <unknown>
#10 0x55cd9405b97e <unknown>
#11 0x55cd940e5985 <unknown>
#12 0x55cd940c63d2 <unknown>
#13 0x55cd940e4dd9 <unknown>
#14 0x55cd940c6173 <unknown>
#15 0x55cd940972d3 <unknown>
#16 0x55cd94097c9e <unknown>
#17 0x55cd943298cb <unknown>
#18 0x55cd9432d745 <unknown>
#19 0x55cd943162e1 <unknown>
#20 0x55cd9432e2d2 <unknown>
#21 0x55cd942fa17f <unknown>
#22 0x55cd94353dc8 <unknown>
#23 0x55cd94353fc3 <unknown>
#24 0x55cd94364944 <unknown>
#25 0x7ff7ec046ac3 <unknown>
"
"Keypup annonce une levée de fonds d’1,4 million d’euros",1 400 000 euros,29/11/2021,https://www.jaimelesstartups.fr/news/keypup-annonce-une-levee-de-fonds-d14-millions-deuros/,Levée de fonds : 1 400 000 euros,Fondateurs : Stéphane Ibos et Arnaud Lachaume,Nombre d'employés : 2,https://www.keypup.io/?utm_source=JaimeLesStartups,https://www.keypup.io/?utm_source=JaimeLesStartups,True,,,,,,,"KEYPUP LÈVE 1,4M€ POUR DOTER LES DÉVELOPPEURS INFORMATIQUES D’UN ASSISTANT VIRTUEL INTELLIGENT","Message: stale element reference: stale element not found
  (Session info: chrome=122.0.6261.69); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
#0 0x558f7a09b793 <unknown>
#1 0x558f79d8f1c6 <unknown>
#2 0x558f79d9459c <unknown>
#3 0x558f79d965f2 <unknown>
#4 0x558f79e1bde8 <unknown>
#5 0x558f79dfc3d2 <unknown>
#6 0x558f79e1add9 <unknown>
#7 0x558f79dfc173 <unknown>
#8 0x558f79dcd2d3 <unknown>
#9 0x558f79dcdc9e <unknown>
#10 0x558f7a05f8cb <unknown>
#11 0x558f7a063745 <unknown>
#12 0x558f7a04c2e1 <unknown>
#13 0x558f7a0642d2 <unknown>
#14 0x558f7a03017f <unknown>
#15 0x558f7a089dc8 <unknown>
#16 0x558f7a089fc3 <unknown>
#17 0x558f7a09a944 <unknown>
#18 0x7faae2b18ac3 <unknown>
"
barePack,/,28/10/2021,https://www.jaimelesstartups.fr/barepack-emballages-repas-reutilisables/,Levée de fonds : /,Fondateurs : Nicolas Piffeteau / Valérian Fauvel / Linh Le / Maximilien Masson / Clément Hochart,Nombre d'employés : 7,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=barePack,https://www.barepack.fr/?utm_source=JaimeLesStartups,False,http:///,http:///,,,,,LA STARTUP BAREPACK A CRÉÉ UNE BOITE D’EMBALLAGE RÉUTILISABLE POUR LA LIVRAISON DE REPAS.,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55a1f619e793 <unknown>
#1 0x55a1f5e921c6 <unknown>
#2 0x55a1f5e8a1e3 <unknown>
#3 0x55a1f5e7a1cb <unknown>
#4 0x55a1f5e7b625 <unknown>
#5 0x55a1f5e7a4e5 <unknown>
#6 0x55a1f5e793e9 <unknown>
#7 0x55a1f5e79274 <unknown>
#8 0x55a1f5e77cf4 <unknown>
#9 0x55a1f5e7828a <unknown>
#10 0x55a1f5e9497e <unknown>
#11 0x55a1f5f1e985 <unknown>
#12 0x55a1f5eff3d2 <unknown>
#13 0x55a1f5f1ddd9 <unknown>
#14 0x55a1f5eff173 <unknown>
#15 0x55a1f5ed02d3 <unknown>
#16 0x55a1f5ed0c9e <unknown>
#17 0x55a1f61628cb <unknown>
#18 0x55a1f6166745 <unknown>
#19 0x55a1f614f2e1 <unknown>
#20 0x55a1f61672d2 <unknown>
#21 0x55a1f613317f <unknown>
#22 0x55a1f618cdc8 <unknown>
#23 0x55a1f618cfc3 <unknown>
#24 0x55a1f619d944 <unknown>
#25 0x7efcfda41ac3 <unknown>
"
heypster,200 000,14/10/2021,https://www.jaimelesstartups.fr/heypster-gif-plateforme-de-gif/,Levée de fonds : 200 000,Fondateurs : Kevin choleau,Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=heypster,https://www.heypster.com/fr/?utm_source=JaimeLesStartups,False,,,,,,,heypster est un moteur de recherche de GIF qui respecte la vie privée des utilisateurs.,"Message: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55f73c951793 <unknown>
#1 0x55f73c6451c6 <unknown>
#2 0x55f73c63d1e3 <unknown>
#3 0x55f73c62d1cb <unknown>
#4 0x55f73c62e625 <unknown>
#5 0x55f73c62d4e5 <unknown>
#6 0x55f73c62c3e9 <unknown>
#7 0x55f73c62c274 <unknown>
#8 0x55f73c62acf4 <unknown>
#9 0x55f73c62b28a <unknown>
#10 0x55f73c64797e <unknown>
#11 0x55f73c6d1985 <unknown>
#12 0x55f73c6b23d2 <unknown>
#13 0x55f73c6d0dd9 <unknown>
#14 0x55f73c6b2173 <unknown>
#15 0x55f73c6832d3 <unknown>
#16 0x55f73c683c9e <unknown>
#17 0x55f73c9158cb <unknown>
#18 0x55f73c919745 <unknown>
#19 0x55f73c9022e1 <unknown>
#20 0x55f73c91a2d2 <unknown>
#21 0x55f73c8e617f <unknown>
#22 0x55f73c93fdc8 <unknown>
#23 0x55f73c93ffc3 <unknown>
#24 0x55f73c950944 <unknown>
#25 0x7fa3960ccac3 <unknown>
"
Groover lève 6 millions d’euros pour accélérer son développement à l’international,6 millions €,05/11/2021,https://www.jaimelesstartups.fr/news/groover-leve-6-millions-deuros-pour-accelerer-son-developpement-a-linternational/,Levée de fonds : 6 millions €,"Fondateurs : Romain Palmieri, Rafael Cohen et Dorian Perron",Nombre d'employés : 20,https://groover.co/fr/?utm_source=JaimeLesStartups,https://groover.co/fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/heygroover,https://www.facebook.com/HeyGroover,,,,,"GROOVER, PLATEFORME DE PROMOTION MUSICALE, RÉALISE UNE LEVÉE DE FONDS DE 6 MILLIONS D’EUROS AUPRÈS DE PARTECH, DU FONDS TECH & TOUCH, GÉRÉ POUR LE COMPTE DE L’ETAT PAR BPIFRANCE DANS LE CADRE DU PROGRAMME D’INVESTISSEMENTS D’AVENIR (PIA), VERVE VENTURES, FRENCHFOUNDERS OU ENCORE LES FONDATEURS DE JELLYSMACK.","Message: stale element reference: stale element not found
  (Session info: chrome=122.0.6261.69); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#stale-element-reference-exception
Stacktrace:
#0 0x559f7290b793 <unknown>
#1 0x559f725ff1c6 <unknown>
#2 0x559f7260459c <unknown>
#3 0x559f726065f2 <unknown>
#4 0x559f7268bde8 <unknown>
#5 0x559f7266c3d2 <unknown>
#6 0x559f7268add9 <unknown>
#7 0x559f7266c173 <unknown>
#8 0x559f7263d2d3 <unknown>
#9 0x559f7263dc9e <unknown>
#10 0x559f728cf8cb <unknown>
#11 0x559f728d3745 <unknown>
#12 0x559f728bc2e1 <unknown>
#13 0x559f728d42d2 <unknown>
#14 0x559f728a017f <unknown>
#15 0x559f728f9dc8 <unknown>
#16 0x559f728f9fc3 <unknown>
#17 0x559f7290a944 <unknown>
#18 0x7f31a193fac3 <unknown>
"
La Grangette,Non,16/09/2021,https://www.jaimelesstartups.fr/la-grangette-meuble-pour-cultiver-des-herbes-fraiches/,Levée de fonds : Non,Fondateurs : Thibaut Pradier,Nombre d'employés : 4,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=La%20Grangette,https://www.lagrangette.com/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/la-grangetteone/?viewAsMember=true,https://www.facebook.com/La-Grangette-691268801262322/,,,,,LA STARTUP LA GRANGETTE A MIS UNE FERME DANS UN PLACARD POUR VOUS PERMETTRE D’AVOIR DES HERBES TOUJOURS FRAICHES.,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x5608ce4f0793 <unknown>
#1 0x5608ce1e41c6 <unknown>
#2 0x5608ce1dc1e3 <unknown>
#3 0x5608ce1cc1cb <unknown>
#4 0x5608ce1cd625 <unknown>
#5 0x5608ce1cc4e5 <unknown>
#6 0x5608ce1cb3e9 <unknown>
#7 0x5608ce1cb274 <unknown>
#8 0x5608ce1c9cf4 <unknown>
#9 0x5608ce1ca28a <unknown>
#10 0x5608ce1e697e <unknown>
#11 0x5608ce270985 <unknown>
#12 0x5608ce2513d2 <unknown>
#13 0x5608ce26fdd9 <unknown>
#14 0x5608ce251173 <unknown>
#15 0x5608ce2222d3 <unknown>
#16 0x5608ce222c9e <unknown>
#17 0x5608ce4b48cb <unknown>
#18 0x5608ce4b8745 <unknown>
#19 0x5608ce4a12e1 <unknown>
#20 0x5608ce4b92d2 <unknown>
#21 0x5608ce48517f <unknown>
#22 0x5608ce4dedc8 <unknown>
#23 0x5608ce4defc3 <unknown>
#24 0x5608ce4ef944 <unknown>
#25 0x7fcbdc3a9ac3 <unknown>
"
AirCampus,1 500 000,15/09/2021,https://www.jaimelesstartups.fr/news/aircampus/,Levée de fonds : 1 500 000,Fondateurs : Clément Sornin Kasbi,,https://aircampus.co/?utm_source=JaimeLesStartups,https://aircampus.co/?utm_source=JaimeLesStartups,False,,,,,,,"AIRCAMPUS LÈVE 1,5 MILLION D’EUROS POUR OFFRIR DES TARIFS ADAPTÉS AUX JEUNES","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55a5a1235793 <unknown>
#1 0x55a5a0f291c6 <unknown>
#2 0x55a5a0f211e3 <unknown>
#3 0x55a5a0f111cb <unknown>
#4 0x55a5a0f12625 <unknown>
#5 0x55a5a0f114e5 <unknown>
#6 0x55a5a0f103e9 <unknown>
#7 0x55a5a0f10274 <unknown>
#8 0x55a5a0f0ecf4 <unknown>
#9 0x55a5a0f0f28a <unknown>
#10 0x55a5a0f2b97e <unknown>
#11 0x55a5a0fb5985 <unknown>
#12 0x55a5a0f963d2 <unknown>
#13 0x55a5a0fb4dd9 <unknown>
#14 0x55a5a0f96173 <unknown>
#15 0x55a5a0f672d3 <unknown>
#16 0x55a5a0f67c9e <unknown>
#17 0x55a5a11f98cb <unknown>
#18 0x55a5a11fd745 <unknown>
#19 0x55a5a11e62e1 <unknown>
#20 0x55a5a11fe2d2 <unknown>
#21 0x55a5a11ca17f <unknown>
#22 0x55a5a1223dc8 <unknown>
#23 0x55a5a1223fc3 <unknown>
#24 0x55a5a1234944 <unknown>
#25 0x7f8ceb82bac3 <unknown>
"
Cuidam,,20/09/2021,https://www.jaimelesstartups.fr/cuidam-la-plateforme-pour-lutter-contre-le-harcelement-en-entreprise/,,"Fondateurs : Liam Donne, Héléna Belaïd, Marie Sallaberry, Quentin Sébire",,https://www.jaimelesstartups.fr/verslinfinietlaudela/?url=Cuidam,https://www.cuidam.fr/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/71691942/admin/,https://www.facebook.com/Cuidam.fr,https://www.instagram.com/cuidam.app/,,,,"Cuidam est la plateforme de soutien psychologique proposée aux établissements du supérieur (école, université, fac...) pour prendre soin de la santé mentale de leurs étudiants.","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x5563280ba793 <unknown>
#1 0x556327dae1c6 <unknown>
#2 0x556327da61e3 <unknown>
#3 0x556327d961cb <unknown>
#4 0x556327d97625 <unknown>
#5 0x556327d964e5 <unknown>
#6 0x556327d953e9 <unknown>
#7 0x556327d95274 <unknown>
#8 0x556327d93cf4 <unknown>
#9 0x556327d9428a <unknown>
#10 0x556327db097e <unknown>
#11 0x556327e3a985 <unknown>
#12 0x556327e1b3d2 <unknown>
#13 0x556327e39dd9 <unknown>
#14 0x556327e1b173 <unknown>
#15 0x556327dec2d3 <unknown>
#16 0x556327decc9e <unknown>
#17 0x55632807e8cb <unknown>
#18 0x556328082745 <unknown>
#19 0x55632806b2e1 <unknown>
#20 0x5563280832d2 <unknown>
#21 0x55632804f17f <unknown>
#22 0x5563280a8dc8 <unknown>
#23 0x5563280a8fc3 <unknown>
#24 0x5563280b9944 <unknown>
#25 0x7f4961681ac3 <unknown>
"
"Wyca Robotics lève 1,6 Million d’euros",1.6 million d'euros,13/09/2021,https://www.jaimelesstartups.fr/news/wyca-robotics-annonce-une-levee-de-fond-de-16-million-deuros/,Levée de fonds : 1.6 million d'euros,,Nombre d'employés : 12,https://www.wyca-robotics.fr/?utm_source=JaimeLesStartups,https://www.wyca-robotics.fr/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/wyca/,,,,,,"WYCA ROBOTICS ACCÉLÈRE SON DÉVELOPPEMENT AVEC UNE LEVÉE DE FOND DE 1,6 MILLION D'EUROS","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55bbdd2c0793 <unknown>
#1 0x55bbdcfb41c6 <unknown>
#2 0x55bbdcfac1e3 <unknown>
#3 0x55bbdcf9c1cb <unknown>
#4 0x55bbdcf9d625 <unknown>
#5 0x55bbdcf9c4e5 <unknown>
#6 0x55bbdcf9b3e9 <unknown>
#7 0x55bbdcf9b274 <unknown>
#8 0x55bbdcf99cf4 <unknown>
#9 0x55bbdcf9a28a <unknown>
#10 0x55bbdcfb697e <unknown>
#11 0x55bbdd040985 <unknown>
#12 0x55bbdd0213d2 <unknown>
#13 0x55bbdd03fdd9 <unknown>
#14 0x55bbdd021173 <unknown>
#15 0x55bbdcff22d3 <unknown>
#16 0x55bbdcff2c9e <unknown>
#17 0x55bbdd2848cb <unknown>
#18 0x55bbdd288745 <unknown>
#19 0x55bbdd2712e1 <unknown>
#20 0x55bbdd2892d2 <unknown>
#21 0x55bbdd25517f <unknown>
#22 0x55bbdd2aedc8 <unknown>
#23 0x55bbdd2aefc3 <unknown>
#24 0x55bbdd2bf944 <unknown>
#25 0x7fd483594ac3 <unknown>
"
Ponicode,4 millions de $,07/09/2021,https://www.jaimelesstartups.fr/news/ponicode/,Levée de fonds : 4 millions de $,"Fondateurs : Simon Guilliams, Edmond Aouad, Patrick Joubert, Benedetta Dal Canton",Nombre d'employés : 17,https://www.ponicode.com/?utm_source=JaimeLesStartups,https://circleci.com/,True,https://www.linkedin.com/company/ponicode/,,,,,,"POUR SES DEUX ANS, PONICODE MET L’ACCENT SUR L’INNOVATION MANAGÉRIALE ET CONTINUE À CROÎTRE","Could not parse response content as the length limit was reached - CompletionUsage(completion_tokens=4096, prompt_tokens=263, total_tokens=4359, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0))"
Choco,82 500 000,21/07/2021,https://www.jaimelesstartups.fr/news/choco-annonce-une-levee-de-fonds-de-825-me/,Levée de fonds : 82 500 000,Fondateurs : Grégoire Ambroselli,Nombre d'employés : 250,https://www.choco.com/fr/?utm_source=JaimeLesStartups,https://choco.com/us,True,,,,,,,"CHOCO LÈVE €82,5 MILLIONS POUR RENDRE LA RESTAURATION PLUS DURABLE","Could not parse response content as the length limit was reached - CompletionUsage(completion_tokens=4096, prompt_tokens=263, total_tokens=4359, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0))"
AUM BIOSYNC annonce une levée de fonds de 3 millions d’euros,3 millions d’euros,18/06/2021,https://www.jaimelesstartups.fr/news/aum-biosync-annonce-une-levee-de-fonds-de-3-millions-deuros/,Levée de fonds : 3 millions d’euros,Fondateurs : MARC RIEDEL,,https://https//aum.bio/?utm_source=JaimeLesStartups,https://https//aum.bio/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/aumbiosync/,https://www.facebook.com/AUM.Biosync/,,,,,"AUM BIOSYNC, LA DEEPTECH MÂCONNAISE, AMORCE SON PREMIER TOUR DE TABLE ET LÈVE 3 MILLIONS D’EUROS","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x564cf6a53793 <unknown>
#1 0x564cf67471c6 <unknown>
#2 0x564cf673f1e3 <unknown>
#3 0x564cf672f1cb <unknown>
#4 0x564cf6730625 <unknown>
#5 0x564cf672f4e5 <unknown>
#6 0x564cf672e3e9 <unknown>
#7 0x564cf672e274 <unknown>
#8 0x564cf672ccf4 <unknown>
#9 0x564cf672d28a <unknown>
#10 0x564cf674997e <unknown>
#11 0x564cf67d3985 <unknown>
#12 0x564cf67b43d2 <unknown>
#13 0x564cf67d2dd9 <unknown>
#14 0x564cf67b4173 <unknown>
#15 0x564cf67852d3 <unknown>
#16 0x564cf6785c9e <unknown>
#17 0x564cf6a178cb <unknown>
#18 0x564cf6a1b745 <unknown>
#19 0x564cf6a042e1 <unknown>
#20 0x564cf6a1c2d2 <unknown>
#21 0x564cf69e817f <unknown>
#22 0x564cf6a41dc8 <unknown>
#23 0x564cf6a41fc3 <unknown>
#24 0x564cf6a52944 <unknown>
#25 0x7fe4c415aac3 <unknown>
"
HarfangLab HarfangLab lève 5 millions d’euros,5 000 000,03/06/2021,https://www.jaimelesstartups.fr/news/harfanglab-harfanglab-leve-5-millions-deuros/,Levée de fonds : 5 000 000,,Nombre d'employés : 30,https://https//www.harfanglab.io/?utm_source=JaimeLesStartups,https://https//www.harfanglab.io/?utm_source=JaimeLesStartups,False,,,,,,,HARFANGLAB LÈVE 5 MILLIONS D’EUROS POUR ARRÊTER TOUT TYPE DE RANSOMWARE GRÂCE À L’IA,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x560376ae0793 <unknown>
#1 0x5603767d41c6 <unknown>
#2 0x5603767cc1e3 <unknown>
#3 0x5603767bc1cb <unknown>
#4 0x5603767bd625 <unknown>
#5 0x5603767bc4e5 <unknown>
#6 0x5603767bb3e9 <unknown>
#7 0x5603767bb274 <unknown>
#8 0x5603767b9cf4 <unknown>
#9 0x5603767ba28a <unknown>
#10 0x5603767d697e <unknown>
#11 0x560376860985 <unknown>
#12 0x5603768413d2 <unknown>
#13 0x56037685fdd9 <unknown>
#14 0x560376841173 <unknown>
#15 0x5603768122d3 <unknown>
#16 0x560376812c9e <unknown>
#17 0x560376aa48cb <unknown>
#18 0x560376aa8745 <unknown>
#19 0x560376a912e1 <unknown>
#20 0x560376aa92d2 <unknown>
#21 0x560376a7517f <unknown>
#22 0x560376acedc8 <unknown>
#23 0x560376acefc3 <unknown>
#24 0x560376adf944 <unknown>
#25 0x7f80ff186ac3 <unknown>
"
Atelier Unes annonce une levée de fond de 400 000€,400 000€,01/04/2021,https://www.jaimelesstartups.fr/news/atelier-unes-annonce-une-levee-de-fond-de-400-000-euros/,Levée de fonds : 400 000€,Fondateurs : Matthieu Jungfer & Violette Dedeban,Nombre d'employés : 7,https://www.atelier-unes.com/?utm_source=JaimeLesStartups,https://pasar123.co.id/?utm_source=JaimeLesStartups,True,https://www.linkedin.com/company/atelier-unes/,https://www.facebook.com/atelier.unes,,,,,"ATELIER UNES, LA MARQUE DE MODE ÉTHIQUE ET COLLABORATIVE, LÈVE 400 000 EUROS POUR EN FINIR AVEC LA MODE JETABLE","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55b312c96793 <unknown>
#1 0x55b31298a1c6 <unknown>
#2 0x55b3129821e3 <unknown>
#3 0x55b3129721cb <unknown>
#4 0x55b312973625 <unknown>
#5 0x55b3129724e5 <unknown>
#6 0x55b3129713e9 <unknown>
#7 0x55b312971274 <unknown>
#8 0x55b31296fcf4 <unknown>
#9 0x55b31297028a <unknown>
#10 0x55b31298c97e <unknown>
#11 0x55b312a16985 <unknown>
#12 0x55b3129f73d2 <unknown>
#13 0x55b312a15dd9 <unknown>
#14 0x55b3129f7173 <unknown>
#15 0x55b3129c82d3 <unknown>
#16 0x55b3129c8c9e <unknown>
#17 0x55b312c5a8cb <unknown>
#18 0x55b312c5e745 <unknown>
#19 0x55b312c472e1 <unknown>
#20 0x55b312c5f2d2 <unknown>
#21 0x55b312c2b17f <unknown>
#22 0x55b312c84dc8 <unknown>
#23 0x55b312c84fc3 <unknown>
#24 0x55b312c95944 <unknown>
#25 0x7fe8a5e43ac3 <unknown>
"
Zaion annonce une levée de fonds de 9 millions d’euros,9 M€,31/05/2021,https://www.jaimelesstartups.fr/news/zaion-annonce-une-levee-de-fonds-de-9-millions-deuros/,Levée de fonds : 9 M€,Fondateurs : Franz Fodéré,Nombre d'employés : 80,https://https//zaion.ai/?utm_source=JaimeLesStartups,https://https//zaion.ai/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/zaion-callbot/?originalSubdomain=fr,https://www.facebook.com/Ai.Zaion,,,,,ZAION ANNONCE UNE LEVÉE DE FONDS DE 9 MILLIONS D’EUROS POUR RÉVOLUTIONNER L'EXPÉRIENCE CLIENT GRÂCE À LA VOIX ET À L'INTELLIGENCE ARTIFICIELLE,"Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x5584abb78793 <unknown>
#1 0x5584ab86c1c6 <unknown>
#2 0x5584ab8641e3 <unknown>
#3 0x5584ab8541cb <unknown>
#4 0x5584ab855625 <unknown>
#5 0x5584ab8544e5 <unknown>
#6 0x5584ab8533e9 <unknown>
#7 0x5584ab853274 <unknown>
#8 0x5584ab851cf4 <unknown>
#9 0x5584ab85228a <unknown>
#10 0x5584ab86e97e <unknown>
#11 0x5584ab8f8985 <unknown>
#12 0x5584ab8d93d2 <unknown>
#13 0x5584ab8f7dd9 <unknown>
#14 0x5584ab8d9173 <unknown>
#15 0x5584ab8aa2d3 <unknown>
#16 0x5584ab8aac9e <unknown>
#17 0x5584abb3c8cb <unknown>
#18 0x5584abb40745 <unknown>
#19 0x5584abb292e1 <unknown>
#20 0x5584abb412d2 <unknown>
#21 0x5584abb0d17f <unknown>
#22 0x5584abb66dc8 <unknown>
#23 0x5584abb66fc3 <unknown>
#24 0x5584abb77944 <unknown>
#25 0x7f9a50f11ac3 <unknown>
"
Ocode élue startup de l’année région Ouest par EY,5 000 000,23/09/2022,https://www.jaimelesstartups.fr/news/ocode-elue-startup-de-lannee-region-ouest-par-ey/,Levée de fonds : 5 000 000,"Fondateurs : Dominique Chabot, Jean-Baptiste Pondevy, Alice Calvez et Vincent Roux",Nombre d'employés : 40,https://www.ocode.team/?utm_source=JaimeLesStartups,https://www.ocode.team/?utm_source=JaimeLesStartups,False,https://www.linkedin.com/company/ocode/about/,,,,,,"OCODE, LAURÉAT DE LA RÉGION OUEST DU EY PRIX DE LA START-UP DE L’ANNÉE","Message: unknown error: net::ERR_CONNECTION_CLOSED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x55d035cb9793 <unknown>
#1 0x55d0359ad1c6 <unknown>
#2 0x55d0359a51e3 <unknown>
#3 0x55d0359951cb <unknown>
#4 0x55d035996625 <unknown>
#5 0x55d0359954e5 <unknown>
#6 0x55d0359943e9 <unknown>
#7 0x55d035994274 <unknown>
#8 0x55d035992cf4 <unknown>
#9 0x55d03599328a <unknown>
#10 0x55d0359af97e <unknown>
#11 0x55d035a39985 <unknown>
#12 0x55d035a1a3d2 <unknown>
#13 0x55d035a38dd9 <unknown>
#14 0x55d035a1a173 <unknown>
#15 0x55d0359eb2d3 <unknown>
#16 0x55d0359ebc9e <unknown>
#17 0x55d035c7d8cb <unknown>
#18 0x55d035c81745 <unknown>
#19 0x55d035c6a2e1 <unknown>
#20 0x55d035c822d2 <unknown>
#21 0x55d035c4e17f <unknown>
#22 0x55d035ca7dc8 <unknown>
#23 0x55d035ca7fc3 <unknown>
#24 0x55d035cb8944 <unknown>
#25 0x7f866e3cdac3 <unknown>
"
Starklab,4000000,09/12/2020,https://www.jaimelesstartups.fr/news/starklab-annonce-une-levee-de-fonds-de-4-millions-deuros/,Levée de fonds : 4000000,,,https://https//?utm_source=JaimeLesStartups,https://https//?utm_source=JaimeLesStartups,False,,,,,,,"CUD - PREMIÈRE ACTION EMBLÉMATIQUE DU PROJET ""DUNKERQUE, L'ENERGIE CRÉATIVE"" : UNE LEVÉE DE FONDS EXCEPTIONNELLE POUR 4M€ DE STARKLAB","Message: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=122.0.6261.69)
Stacktrace:
#0 0x559dd40c2793 <unknown>
#1 0x559dd3db61c6 <unknown>
#2 0x559dd3dae1e3 <unknown>
#3 0x559dd3d9e1cb <unknown>
#4 0x559dd3d9f625 <unknown>
#5 0x559dd3d9e4e5 <unknown>
#6 0x559dd3d9d3e9 <unknown>
#7 0x559dd3d9d274 <unknown>
#8 0x559dd3d9bcf4 <unknown>
#9 0x559dd3d9c28a <unknown>
#10 0x559dd3db897e <unknown>
#11 0x559dd3e42985 <unknown>
#12 0x559dd3e233d2 <unknown>
#13 0x559dd3e41dd9 <unknown>
#14 0x559dd3e23173 <unknown>
#15 0x559dd3df42d3 <unknown>
#16 0x559dd3df4c9e <unknown>
#17 0x559dd40868cb <unknown>
#18 0x559dd408a745 <unknown>
#19 0x559dd40732e1 <unknown>
#20 0x559dd408b2d2 <unknown>
#21 0x559dd405717f <unknown>
#22 0x559dd40b0dc8 <unknown>
#23 0x559dd40b0fc3 <unknown>
#24 0x559dd40c1944 <unknown>
#25 0x7fde21237ac3 <unknown>
"
